time,free_cpu_ratio,job_queue_ratio,battery_ratio,running_job_ratio,time_norm,cpu_usage_ratio,clean_energy_ratio,solar_generation,wind_generation,clean_energy_generation,non_clean_energy_used,cluster_consumption,reward,battery_level,ram_usage_ratio,brown_energy_ratio,completed_jobs,avg_slowdown
21,0.5897758736480516,1.0,1.0,0.078125,0.07,0.4102241263519484,1.0,419.3787789334842,0.0,377.4409010401358,0,299.81355472115354,11.230672379055845,100,0.19379236097391372,0.0,0,0
22,0.5942714421518656,1.0,0.8,0.078125,0.07333333333333333,0.4057285578481345,0.05669985303908972,0.0,0.0,20.0,332.73460032095153,352.73460032095153,-10.898817265673802,80.0,0.1642205676396944,0.9433001469609102,1,5.25
23,0.4902980392743115,1.0,0.6777288050885724,0.09375,0.07666666666666666,0.5097019607256885,0.2356892379237076,77.72880508857247,0.0,89.95592457971523,291.71582832753415,381.67175290724936,-3.757109359348781,67.77288050885724,0.19060705279656287,0.7643107620762924,0,0
24,0.6182669320238987,1.0,0.8082319463302039,0.078125,0.08,0.38173306797610124,0.475977611237665,130.50314124163154,0.0,117.45282711746839,129.30841615206404,246.76124326953243,-2.810248571318395,80.82319463302039,0.14822801692699994,0.524022388762335,2,3.7375
25,0.7234212759203119,1.0,1.0,0.0625,0.08333333333333333,0.2765787240796881,1.0,197.82718484835448,0.0,178.04446636351904,0,170.05779997626934,2.0297361722390637,100,0.1701041369834012,0.0,2,6.4
26,0.7630255696920545,1.0,1.0,0.0625,0.08666666666666667,0.23697443030794546,1.0,532.5646946169804,0.0,479.3082251552824,0,164.7786271440881,4.377589957590502,100,0.17837431613804278,0.0,1,8.333333333333334
27,0.8096649505241676,1.0,0.8,0.046875,0.09,0.19033504947583238,0.250716623818335,0.0,0.0,20.0,59.771335842858434,79.77133584285843,-13.414662375205804,80.0,0.13016143351923481,0.7492833761816651,2,6.5
28,0.7288744888377534,1.0,1.0,0.0625,0.09333333333333334,0.27112551116224665,1.0,308.77147513764004,0.0,277.89432762387605,0,149.90216393392885,10.813376533486739,100,0.17202145124649115,0.0,0,0
29,0.8054853870568576,1.0,1.0,0.046875,0.09666666666666666,0.19451461294314243,1.0,400.7179861075607,0.0,360.64618749680466,0,93.50236569233384,-1.7497894945039083,100,0.14416246658635623,0.0,2,8.166666666666668
30,0.7999478014549397,1.0,0.8,0.046875,0.1,0.20005219854506023,0.2175656599797156,0.0,0.0,20.0,71.92627182922465,91.92627182922465,-17.548530204770508,80.0,0.12389530905077517,0.7824343400202843,1,14.5
31,0.7647386933360074,1.0,1.0,0.0625,0.10333333333333333,0.23526130666399253,1.0,445.06643431624366,0.0,400.5597908846193,0,158.14453952603475,10.705783919991978,100,0.1804408365153256,0.0,0,0
32,0.8402433748838695,1.0,1.0,0.046875,0.10666666666666667,0.15975662511613054,0.3014188686025686,100.06261056634271,62.11657082460498,34.15143576756396,79.15081344429223,113.30224921185618,-16.02568608593357,100,0.12056867264955817,0.6985811313974315,2,8.266666666666667
33,0.7481028070351332,1.0,0.8,0.0625,0.11,0.25189719296486673,0.113423301854119,119.99999999999999,119.99999999999999,20.0,156.33060996340316,176.33060996340316,-6.97584238402302,80.0,0.16312752703602773,0.886576698145881,0,0
34,0.6595069169148733,1.0,1.0,0.078125,0.11333333333333333,0.34049308308512666,1.0,973.6743959295967,169.70562748477138,723.5718916003427,0,234.8781989045491,11.02147924925538,100,0.2205074552995666,0.0,0,0
35,0.7196118828329441,1.0,1.0,0.078125,0.11666666666666667,0.280388117167056,1.0,1033.946167645468,207.84609690826525,743.4900636634826,0,300.1054792733548,6.041164351501168,100,0.2328583764321117,0.0,1,6.8
36,0.6809379567528944,1.0,1.0,0.078125,0.12,0.3190620432471056,1.0,910.6517125390077,231.8221983093764,610.9465628066682,0,288.7671881814978,5.9571861297413164,100,0.19504688468013998,0.0,1,7.0
37,0.6706721548424925,1.0,1.0,0.078125,0.12333333333333334,0.3293278451575074,0.6292521796227403,436.4292184064359,240.0,176.7862965657923,104.16036089637518,280.9466574621675,-3.426972872072672,100,0.17568631204040386,0.37074782037725973,1,9.0
38,0.5958639523809162,1.0,0.8,0.09375,0.12666666666666668,0.4041360476190839,0.05587718957584224,231.8221983093764,231.8221983093764,20.0,337.92780832067353,357.92780832067353,-7.670048065625904,80.0,0.19588267585731245,0.9441228104241578,0,0
39,0.5723077632696536,1.0,1.0,0.09375,0.13,0.4276922367303464,1.0,763.8031213455617,207.84609690826528,500.36132199356683,0,361.56224838358867,7.854505281619611,100,0.20057337292934596,0.0,1,5.428571428571429
40,0.5884734481187288,1.0,1.0,0.09375,0.13333333333333333,0.4115265518812712,0.7164608270698689,485.29067415641396,169.7056274847714,284.0265420044783,112.40342495696757,396.42996696144587,-2.1862038029588073,100,0.24291093626855387,0.28353917293013114,1,9.75
41,0.5738510099868869,1.0,0.8,0.09375,0.13666666666666666,0.4261489900131131,0.048451767462280776,121.86436359594684,119.99999999999999,21.67792723635217,425.73458982462444,447.4125170609766,-12.419184347381712,80.0,0.2662175891258889,0.9515482325377193,1,6.666666666666667
42,0.6965558195756618,1.0,1.0,0.078125,0.14,0.3034441804243382,1.0,411.7292855333623,62.11657082460504,314.65144323788155,0,260.55742273000413,1.5853325412730153,100,0.21906486779682832,0.0,2,6.6625
43,0.7183636921917237,1.0,0.8,0.0625,0.14333333333333334,0.2816363078082763,0.10565590202829266,2.939152317953648e-14,2.939152317953648e-14,20.0,169.29373197385962,189.29373197385962,-32.441973036009315,80.0,0.18544217185737144,0.8943440979717073,2,14.7
44,0.712391400167274,1.0,1.0,0.0625,0.14666666666666667,0.2876085998327261,1.0,720.6092317728866,0.0,648.548308595598,0,245.4031992736167,-8.637174200501821,100,0.2080655470424959,0.0,1,21.5
45,0.6710368540510396,1.0,1.0,0.078125,0.15,0.3289631459489604,0.2696317726190502,80.4287823360162,0.0,72.38590410241459,196.07616696324266,268.46207106565726,-3.620475109772115,100,0.2394338799584319,0.7303682273809498,0,0
46,0.7807126808330913,1.0,1.0,0.0625,0.15333333333333332,0.21928731916690863,1.0,451.12780724039567,0.0,406.0150265163561,0,213.01107017640544,-14.270709471070704,100,0.1618345415731468,0.0,2,14.464285714285715
