time,free_cpu_ratio,job_queue_ratio,battery_ratio,running_job_ratio,time_norm,cpu_usage_ratio,clean_energy_ratio,solar_generation,wind_generation,clean_energy_generation,non_clean_energy_used,cluster_consumption,reward,battery_level,ram_usage_ratio,brown_energy_ratio,completed_jobs,avg_slowdown
50,0.7823492757257369,1.0,1.0,0.046875,0.16666666666666666,0.21765072427426319,0.7125769255354901,0.0,77.63919791834356,69.8752781265092,28.184700554387675,98.05997868089688,-5.345509316467407,100,0.136527613523598,0.2874230744645099,1,12.25
51,0.6986387741895228,1.0,1.0,0.0625,0.17,0.30136122581047714,1.0,0.0,563.6076332082463,507.24686988742167,0,169.4884393143882,10.904083677431432,100,0.16456639818845065,0.0,0,0
52,0.7145334995759235,1.0,0.8,0.0625,0.17333333333333334,0.2854665004240765,0.11667047300847364,0.0,0,20.0,151.42297861899834,171.42297861899834,-17.560191038558298,80.0,0.1664449780022632,0.8833295269915263,1,12.75
53,0.7551859534669595,1.0,1.0,0.046875,0.17666666666666667,0.24481404653304054,1.0,0.0,387.4041316392029,348.6637184752826,0,135.5329280741164,-50.265557860400875,100,0.07137460782151217,0.0,2,32.5
54,0.7701275064494062,1.0,1.0,0.046875,0.18,0.22987249355059375,1.0,0.0,127.40447965692529,114.66403169123276,0,101.29953738872355,-0.5603825193482188,100,0.08872183183824045,0.0,1,13.25
55,0.7010429292504995,1.0,1.0,0.0625,0.18333333333333332,0.2989570707495005,1.0,0.0,820.5302182988713,738.4771964689842,0,173.00127488210347,10.896871212248502,100,0.11904258735727546,0.0,0,0
56,0.6981248553583259,1.0,1.0,0.0625,0.18666666666666668,0.3018751446416741,1.0,31.05828541230249,260.4369966302306,262.3457538382798,0,166.46412524197206,1.9056254339250223,100,0.1102047248334993,0.0,1,11.0
57,0.6876239878757886,1.0,1.0,0.0625,0.19,0.3123760121242114,0.41194395412013785,59.99999999999999,29.823639379912017,80.84127544192081,115.40210823532708,196.2433836772479,-12.823992881224608,100,0.1416961918696853,0.5880560458798622,1,14.0
58,0.5942003473865292,1.0,1.0,0.078125,0.19333333333333333,0.4057996526134709,1.0,84.85281374238569,748.3682834541123,749.8989874768482,0,233.597986836436,11.217398957840413,100,0.1611592698760228,0.0,0,0
59,0.6357109136580394,1.0,1.0,0.078125,0.19666666666666666,0.3642890863419606,1.0,103.92304845413263,1029.3511783523484,1019.946804125833,0,233.88202131578322,1.4928672590258822,100,0.18252627264679422,0.0,1,11.6
60,0.6900557822866853,1.0,1.0,0.0625,0.2,0.30994421771331476,1.0,115.9110991546882,373.98707336498484,440.90835526770576,0,190.10610285141968,-16.536834013526725,100,0.12951476849398014,0.0,2,15.733333333333334
61,0.7113939768053488,1.0,1.0,0.0625,0.20333333333333334,0.2886060231946512,0.8762441515773597,120.0,70.14976379918436,171.13478741926593,24.170125156983318,195.30491257624925,-1.6092988988688524,100,0.17620393207167462,0.1237558484226403,1,12.0
62,0.654549242128031,1.0,1.0,0.078125,0.20666666666666667,0.34545075787196905,1.0,115.9110991546882,929.7373720296374,941.0836240658931,0,266.34186926811515,11.036352273615908,100,0.19859769458034982,0.0,0,0
63,0.7124715322051983,1.0,1.0,0.078125,0.21,0.2875284677948017,1.0,103.92304845413264,244.03417161321858,313.1614980606161,0,206.9303402291519,0.4625854033844047,100,0.2210569993186433,0.0,1,12.4
64,0.7721360132693684,1.0,1.0,0.0625,0.21333333333333335,0.2278639867306316,0.8283998363133751,84.8528137423857,84.71394239744217,152.6100805258451,31.612650860734135,184.22273138657923,-32.8484113135406,100,0.15418403321976004,0.17160016368662495,2,22.05
65,0.7770859856394076,1.0,1.0,0.0625,0.21666666666666667,0.22291401436059247,0.5849553301255045,59.99999999999999,29.501432470042065,80.55128922303786,57.153737254377546,137.7050264774154,-8.432151354408132,100,0.1674828746328505,0.41504466987449556,1,12.8
66,0.8009866366151754,1.0,1.0,0.0625,0.22,0.1990133633848245,1.0,31.05828541230252,282.49135811429096,282.1946791739341,0,141.4024995316435,-0.40295990984552654,100,0.12242973417020964,0.0,1,13.0
67,0.7181466881140028,1.0,1.0,0.078125,0.22333333333333333,0.28185331188599716,1.0,1.469576158976824e-14,820.6369180991616,738.5732262892454,0,180.17979990857708,10.845559935657992,100,0.14809128209933275,0.0,0,0
68,0.7163231866728605,1.0,1.0,0.0625,0.22666666666666666,0.28367681332713945,1.0,0.0,362.31440787119607,326.0829670840765,0,145.24271679259203,-15.29896956001858,100,0.10225999007690412,0.0,2,15.075
69,0.660272958587566,1.0,1.0,0.078125,0.23,0.339727041412434,1.0,0.0,523.958998820812,471.5630989387308,0,189.27669342958706,11.019181124237303,100,0.15145623619166593,0.0,0,0
70,0.7637921580076186,1.0,1.0,0.0625,0.23333333333333334,0.23620784199238146,1.0,0.0,878.5319007545767,790.678710679119,0,143.8074643930561,-22.09137647402285,100,0.10938639930910066,0.0,2,18.4
71,0.7518070678037901,1.0,1.0,0.0625,0.23666666666666666,0.2481929321962099,0.8183915784633743,0.0,146.54652832642816,131.89187549378534,29.26798851829031,161.15986401207564,-4.887589634143883,100,0.11307865781737803,0.1816084215366257,1,14.0
72,0.7889495415581826,1.0,1.0,0.0625,0.24,0.2110504584418173,1.0,0.0,326.2757951472935,293.64821563256413,0,144.8407067435317,-5.116848624674548,100,0.1456617962156459,0.0,1,17.75
73,0.7067845386056953,1.0,0.8,0.078125,0.24333333333333335,0.29321546139430466,0.10290737400029346,0.0,0,20.0,174.34953223024587,194.34953223024587,-7.062206135811215,80.0,0.19521160325560794,0.8970926259997065,0,0
74,0.7334139297140675,1.0,0.9855416223741663,0.0625,0.24666666666666667,0.2665860702859325,0.9353990615427873,0.0,185.54162237416628,166.98746013674966,11.532560891848817,178.52002102859848,-25.425593891619787,98.55416223741663,0.17440776645105605,0.06460093845721275,2,19.466666666666665
75,0.7540679384641675,1.0,0.7855416223741664,0.0625,0.25,0.24593206153583252,0.0953017433124357,0.0,0,20.0,189.85974972600786,209.85974972600786,-20.15616894914379,78.55416223741663,0.19304679555299997,0.9046982566875643,1,14.8
76,0.6870802187104411,1.0,1.0,0.078125,0.25333333333333335,0.3129197812895589,1.0,0.0,697.8207849263605,628.0387064337244,0,259.27853375944096,10.938759343868677,100,0.25401672486281857,0.0,0,0
77,0.6734546845643086,1.0,1.0,0.078125,0.25666666666666665,0.3265453154356915,1.0,0.0,429.66868656710494,386.7018179103945,0,288.0942399611733,-2.2203640536929248,100,0.23048289091327512,0.0,1,15.2
78,0.6737634978377915,1.0,1.0,0.078125,0.26,0.3262365021622085,1.0,0.0,529.5513429581741,476.59620866235673,0,256.32515108280023,-2.421290493513375,100,0.21242547994926297,0.0,1,15.4
79,0.6079979870782946,1.0,0.8,0.09375,0.2633333333333333,0.3920020129217054,0.0633192284895017,0.0,0,20.0,295.8598182117142,315.8598182117142,-7.557609391444849,80.0,0.2677531801955031,0.9366807715104983,0,0
80,0.6221424693766144,1.0,1.0,0.09375,0.26666666666666666,0.3778575306233855,1.0,31.05828541230249,869.5045883591644,810.5065863943202,0,248.98948033655762,-0.03309407479650961,100,0.24602935747884003,0.0,1,13.166666666666666
81,0.7083006590580031,1.0,1.0,0.0625,0.27,0.2916993409419969,1.0,59.99999999999999,766.9826984962549,744.2844286466294,0,198.73404847852674,-56.458235310507355,100,0.17997999929585218,0.0,3,24.444444444444446
82,0.8124722795036036,1.0,1.0,0.046875,0.2733333333333333,0.18752772049639646,1.0,84.85281374238569,821.563803237121,815.774955281556,0,143.4652281057376,-19.18741683851081,100,0.13047307899573513,0.0,2,16.875
83,0.727605038035679,1.0,1.0,0.0625,0.27666666666666667,0.272394961964321,1.0,103.92304845413263,533.4845588144093,573.6668465416877,0,196.85721868650705,10.817184885892964,100,0.15400508698950022,0.0,0,0
84,0.6538105361799487,1.0,1.0,0.078125,0.28,0.34618946382005134,1.0,115.9110991546882,1030.7616443406798,1032.0054691458313,0,275.5804877625748,11.038568391460155,100,0.18024998936776226,0.0,0,0
85,0.6840622687849148,1.0,1.0,0.078125,0.2833333333333333,0.31593773121508517,1.0,120.0,900.8519993569042,918.7667994212138,0,254.04261866372624,-3.8521868063547453,100,0.18258272039922652,0.0,1,16.8
86,0.5945079214444756,1.0,1.0,0.09375,0.2866666666666667,0.4054920785555244,0.35168228284002906,115.9110991546882,0,104.31998923921938,192.31135765940095,296.63134689862034,-1.7498781075328464,100,0.2284422456057652,0.6483177171599709,0,0
87,0.7730490254179039,1.0,1.0,0.0625,0.29,0.22695097458209618,1.0,103.92304845413264,730.2887243402419,750.7905955149371,0,174.70398789173132,-112.31914707625371,100,0.16410172280132307,0.0,3,43.0
88,0.7701013648472933,1.0,1.0,0.0625,0.29333333333333333,0.2298986351527067,1.0,84.8528137423857,885.1681313225284,873.0188505584227,0,136.28619578575075,-1.81030409454188,100,0.1718425775013408,0.0,1,14.5
89,0.8856662019217496,1.0,1.0,0.03125,0.2966666666666667,0.11433379807825034,1.0,59.99999999999999,393.8921824205073,408.5029641784566,0,42.58872823489407,-130.3236652724319,100,0.08738876398184814,0.0,3,48.888888888888886
90,0.837440767499548,1.0,1.0,0.03125,0.3,0.162559232500452,1.0,31.05828541230252,952.7827721508818,885.456951806866,0,83.37112483128223,-5.312322302498645,100,0.10539705937812793,0.0,1,17.8
91,0.7544552029254815,1.0,0.8,0.046875,0.30333333333333334,0.24554479707451848,0.18850918441665396,1.469576158976824e-14,12.06259002544705,30.85633102290236,132.82975736789933,163.6860883908017,-5.493181920443365,80.0,0.16509575308870528,0.811490815583346,0,0
92,0.6603561832692709,1.0,0.8572423503835553,0.0625,0.30666666666666664,0.3396438167307291,0.23595966844741006,0.0,57.24235038355534,51.51811534519981,166.81629614208367,218.3344114872835,-4.26187518085961,85.72423503835553,0.202784307384982,0.7640403315525899,0,0
93,0.620947998414516,1.0,0.6572423503835553,0.078125,0.31,0.379052001585484,0.07498423832348504,0.0,0,20.0,246.7227199630833,266.7227199630833,-7.363159228773847,65.72423503835553,0.23117426295040588,0.925015761676515,0,0
94,0.5213327761999562,1.0,1.0,0.09375,0.31333333333333335,0.4786672238000438,1.0,0.0,409.39881835728755,368.4589365215588,0,310.2303693790737,11.436001671400131,100,0.27315561119510123,0.0,0,0
95,0.785229967037703,1.0,1.0,0.046875,0.31666666666666665,0.21477003296229696,1.0,0.0,301.76528749788474,271.58875874809627,0,122.4644611351552,-70.6556899011131,100,0.11917131699563777,0.0,4,22.325
96,0.7041395621619725,1.0,0.8,0.0625,0.32,0.2958604378380275,0.1423952569671213,0.0,0,20.0,120.45411642199537,140.45411642199537,-6.264513547143491,80.0,0.13599546540593965,0.8576047430328787,0,0
97,0.7348661913185189,1.0,1.0,0.0625,0.3233333333333333,0.26513380868148106,1.0,0.0,486.58591749056257,437.9273257415063,0,162.0377899891611,-35.20459857395556,100,0.1250802379265641,0.0,1,48.0
98,0.6331805760674144,1.0,1.0,0.078125,0.32666666666666666,0.3668194239325856,1.0,0.0,307.44868421583107,276.703815794248,0,190.78376615264526,11.100458271797757,100,0.15152314550868007,0.0,0,0
99,0.7604164295283407,1.0,1.0,0.046875,0.33,0.23958357047165932,1.0,0.0,922.038963464996,829.8350671184963,0,123.38388083019177,-51.88124928858502,100,0.10709560497600046,0.0,3,22.866666666666664
100,0.7527520637229738,1.0,1.0,0.046875,0.3333333333333333,0.24724793627702624,1.0,0.0,254.5841591587436,229.12574324286925,0,188.63250900598462,-20.258256191168922,100,0.09666741765706643,0.0,1,33.0
101,0.6946397875460795,1.0,1.0,0.0625,0.33666666666666667,0.3053602124539205,0.9959912906018127,0.0,238.53911943961776,214.685207495656,0.8640744322368619,215.54928192789285,10.835906449398015,100,0.1576027597163815,0.004008709398187271,0,0
102,0.6455634369725756,1.0,0.8,0.078125,0.34,0.3544365630274244,0.06943726303106759,0.0,0,20.0,268.02978583778,288.02978583778,-7.5479450502963745,80.0,0.20290700061770428,0.9305627369689324,0,0
103,0.606895023825083,1.0,0.6286658808017386,0.078125,0.3433333333333333,0.39310497617491696,0.1589185577626551,0.0,28.665880801738552,45.7992927215647,242.39419057172034,288.19348329328506,-37.64231391622214,62.866588080173855,0.20519240959676055,0.8410814422373448,1,34.0
104,0.65031802974641,1.0,0.9474931952682892,0.078125,0.3466666666666667,0.34968197025359005,1.0,31.05828541230249,287.7690290542482,286.9445830198957,0,226.72273888438355,-4.1176207559058975,94.74931952682893,0.22281587646508838,0.0,1,17.166666666666668
105,0.8166967045086544,1.0,1.0,0.046875,0.35,0.1833032954913456,0.5725171003593751,59.99999999999999,0,53.99999999999999,40.32032679216676,94.32032679216675,-95.99974810633846,100,0.14756061624453143,0.42748289964062486,3,34.666666666666664
106,0.7839100604215476,1.0,1.0,0.046875,0.35333333333333333,0.2160899395784523,1.0,84.85281374238569,612.04484712708,627.2078947825191,0,128.35632526124246,-39.85173018126464,100,0.1604447497711161,0.0,1,52.5
107,0.8405857487012398,1.0,1.0,0.03125,0.3566666666666667,0.15941425129876025,1.0,103.92304845413263,372.6315279798299,428.8991187905663,0,55.87582135135528,-109.18842391277039,100,0.08676325786685846,0.0,2,61.833333333333336
108,0.8046869763259137,1.0,1.0,0.046875,0.36,0.1953130236740863,1.0,115.9110991546882,191.00823999503424,276.22740523475017,0,152.42791356054403,10.585939071022258,100,0.1430233673868324,0.0,0,0
109,0.8109716626874524,1.0,1.0,0.046875,0.36333333333333334,0.1890283373125476,1.0,120.0,263.5482770352765,345.19344933174887,0,120.65548135249352,-14.432914988062358,100,0.13756231915991335,0.0,1,27.0
110,0.7432446110277939,1.0,1.0,0.0625,0.36666666666666664,0.25675538897220607,1.0,115.9110991546882,1019.2678281457983,1021.6610345704379,0,177.3698981632149,10.770266166916619,100,0.16287057244237524,0.0,0,0
111,0.7103023284458695,1.0,1.0,0.0625,0.37,0.2896976715541305,0.8224592742372336,103.92304845413264,98.36623431605842,182.06035449317196,39.30058117384772,221.36093566701967,-27.3483881672596,100,0.16962692528127365,0.17754072576276642,1,36.666666666666664
112,0.6681982135862299,1.0,1.0,0.078125,0.37333333333333335,0.3318017864137701,0.4859259832959737,84.8528137423857,54.78489297619284,125.6739360467207,132.953798149114,258.6277341958347,0.7139250251607834,100,0.20593446990641828,0.5140740167040263,0,0
113,0.714848995423929,1.0,1.0,0.078125,0.37666666666666665,0.28515100457607107,1.0,59.99999999999999,322.81905630213396,344.5371506719206,0,175.99007578421413,-5.811213652938455,100,0.21847060516208816,0.0,1,18.666666666666668
114,0.7856394402503932,1.0,1.0,0.046875,0.38,0.2143605597496068,0.21404709644386954,31.05828541230252,0,27.95245687107227,102.63776058792679,130.59021745899906,-115.84264305854045,100,0.11424717280392194,0.7859529035561305,3,38.922222222222224
115,0.7547960967478342,1.0,1.0,0.0625,0.38333333333333336,0.24520390325216582,1.0,1.469576158976824e-14,739.2350211276695,665.3115190149025,0,231.76039178541959,10.735611709756498,100,0.16183294091175415,0.0,0,0
116,0.7352778915941081,1.0,1.0,0.0625,0.38666666666666666,0.264722108405892,1.0,0.0,768.1839660181514,691.3655694163363,0,181.59450218790985,-6.372500341448992,100,0.188087138389591,0.0,1,19.166666666666668
117,0.6680128719462031,1.0,1.0,0.078125,0.39,0.331987128053797,1.0,0.0,575.4854165520726,517.9368748968653,0,210.09640923121697,10.99596138416139,100,0.21105160872655704,0.0,0,0
118,0.7264719460636175,1.0,0.8,0.0625,0.3933333333333333,0.27352805393638246,0.08615540582772747,0.0,0,20.0,212.13865465379052,232.13865465379052,-100.95630772163629,80.0,0.15168044888570653,0.9138445941722725,2,48.75
119,0.6839370166423608,1.0,0.9919124760953777,0.0625,0.39666666666666667,0.3160629833576391,0.9045382396880589,0.0,191.9124760953777,172.72122848583996,18.228386364500693,190.94961485034065,-8.627712922832572,99.19124760953777,0.14125145036518338,0.09546176031194113,1,19.666666666666668
120,0.7950358814724767,1.0,0.7919124760953777,0.046875,0.4,0.2049641185275233,0.13424309542056537,0.0,0,20.0,128.98345376604078,148.98345376604078,-82.03357906933945,79.19124760953777,0.0943287995996216,0.8657569045794347,2,39.666666666666664
121,0.7671458940241856,1.0,0.5919124760953777,0.0625,0.4033333333333333,0.23285410597581432,0.12536709273761532,0.0,0,20.0,139.53149716775056,159.53149716775056,-6.79409582732025,59.19124760953777,0.13897094559521506,0.8746329072623846,0,0
122,0.7766637399732448,1.0,0.39191247609537766,0.0625,0.4066666666666667,0.22333626002675516,0.11939978458815394,0.0,0,20.0,147.5044898027753,167.5044898027753,-65.44199552815665,39.19124760953777,0.1321147853234027,0.8806002154118461,1,60.5
123,0.8000553700837183,1.0,0.6008563222214813,0.0625,0.41,0.19994462991628167,1.0,0.0,208.94384612610364,188.04946151349327,0,131.60539630681345,-7.7334994435844875,60.085632222148135,0.16089740842721545,0.0,1,20.333333333333332
